gvkey,fqtr,fyearq,datadate,tic,atq,dlcq,piq,tcorq
064228,2,2020,2020/06/30,UBFO,1031.3730,0.0000,2.8120,9.3890
064228,3,2020,2020/09/30,UBFO,1133.9470,0.0000,3.1640,9.0030
064228,4,2020,2020/12/31,UBFO,1092.6540,0.0000,2.5740,9.2160
064228,1,2021,2021/03/31,UBFO,1186.9360,0.0000,1.9480,8.4210
064228,2,2021,2021/06/30,UBFO,1231.0550,0.0000,3.7800,10.7250
064228,3,2021,2021/09/30,UBFO,1292.7810,0.0000,3.6520,10.8230
064228,4,2021,2021/12/31,UBFO,1330.9440,0.0000,3.9340,11.2520
064228,1,2022,2022/03/31,UBFO,1349.8020,0.0000,3.4110,9.9370
064229,1,2020,2020/03/31,PTRS,1262.4430,21.2000,3.2260,15.8060
064229,2,2020,2020/06/30,PTRS,1496.0020,21.2000,1.4530,15.6050
064229,3,2020,2020/09/30,PTRS,1543.9570,21.2000,1.6640,15.9840
064229,4,2020,2020/12/31,PTRS,1514.2210,6.7710,1.7030,16.5930
064229,1,2021,2021/03/31,PTRS,1575.5240,0.0000,1.6080,15.6390
064229,2,2021,2021/06/30,PTRS,1608.9830,0.0000,2.9610,16.2130
064229,3,2021,2021/09/30,PTRS,1637.8480,0.0000,3.6500,16.1540
064229,4,2021,2021/12/31,PTRS,1644.9790,5.7540,1.9230,15.6420
064229,1,2022,2022/03/31,PTRS,1689.3150,0.0000,2.7460,14.9520
064547,1,2020,2020/03/31,SSB,16642.9110,325.7230,28.3650,191.9320
064547,2,2020,2020/06/30,SSB,37725.3560,720.4790,-109.6820,234.9110
064547,3,2020,2020/09/30,SSB,37819.3660,706.7230,118.4540,410.0690
064547,4,2020,2020/12/31,SSB,37789.8730,790.6660,66.8350,384.2070
064547,1,2021,2021/03/31,SSB,39730.3320,878.5810,187.9920,374.7610
064547,2,2021,2021/06/30,SSB,40375.8690,862.4290,127.5600,346.5250
064547,3,2021,2021/09/30,SSB,40903.7080,859.7360,153.6090,358.3950
064547,4,2021,2021/12/31,SSB,41960.0320,781.2390,135.1180,359.2730
064547,1,2022,2022/03/31,SSB,46201.5410,770.4090,127.4130,356.5540
064628,1,2020,2020/03/31,SBNC,3140.4550,,-34.2640,-8.1310
064628,2,2020,2020/06/30,SBNC,3553.9130,,27.5160,52.1420
064628,3,2020,2020/09/30,SBNC,3703.7790,,-3.5510,20.6200
064628,4,2020,2020/12/31,SBNC,3835.8650,55.2630,66.3830,94.6090
064628,1,2021,2021/03/31,SBNC,4099.3470,,71.8460,94.0840
064628,2,2021,2021/06/30,SBNC,4316.7800,,14.7480,36.7070
064628,3,2021,2021/09/30,SBNC,4420.0640,,16.0690,40.7190
064628,4,2021,2021/12/31,SBNC,4590.9800,63.6700,12.4860,36.3770
064628,1,2022,2022/03/31,SBNC,4637.9040,,-20.2440,5.0730
064692,3,2020,2020/03/31,PPSF,,,,
064692,4,2020,2020/06/30,PPSF,121.2060,0.6540,0.8950,4.9060
064692,1,2021,2020/09/30,PPSF,,,,
064692,2,2021,2020/12/31,PPSF,,,,
064692,3,2021,2021/03/31,PPSF,,,,
064692,4,2021,2021/06/30,PPSF,127.1330,0.5300,0.7570,4.7270
064699,1,2020,2020/03/31,FBC,26805.0000,5841.0000,56.0000,355.0000
064699,2,2020,2020/06/30,FBC,27468.0000,3354.0000,147.0000,576.0000
064699,3,2020,2020/09/30,FBC,29476.0000,2226.0000,296.0000,655.0000
064699,4,2020,2020/12/31,FBC,31038.0000,4146.0000,205.0000,543.0000
064699,1,2021,2021/03/31,FBC,29449.0000,2745.0000,194.0000,532.0000
064699,2,2021,2021/06/30,FBC,27065.0000,2095.0000,189.0000,449.0000
064699,3,2021,2021/09/30,FBC,27042.0000,1870.0000,198.0000,475.0000
064699,4,2021,2021/12/31,FBC,25483.0000,2080.0000,109.0000,398.0000
064699,1,2022,2022/03/31,FBC,23244.0000,200.0000,68.0000,337.0000
064784,1,2020,2020/03/31,JFBC,539.9420,0.0000,1.2250,5.7640
064784,2,2020,2020/06/30,JFBC,587.0540,0.0000,1.4720,5.4580
064784,3,2020,2020/09/30,JFBC,604.8010,0.0000,1.5450,5.5280
064784,4,2020,2020/12/31,JFBC,616.5960,0.0000,1.2010,5.4480
064784,1,2021,2021/03/31,JFBC,672.8230,0.0000,1.5640,5.2700
064784,2,2021,2021/06/30,JFBC,680.2700,0.0000,2.1150,5.8750
064784,3,2021,2021/09/30,JFBC,693.3920,0.0000,1.7560,5.6420
064784,4,2021,2021/12/31,JFBC,704.8680,0.0000,1.7190,5.6340
064784,1,2022,2022/03/31,JFBC,730.4760,0.0000,2.1620,5.8470
064794,1,2020,2020/03/31,UCBI,13085.8660,0.0000,40.6910,162.3610
064794,2,2020,2020/06/30,UCBI,15004.8870,0.0000,32.0190,163.8430
064794,3,2020,2020/09/30,UCBI,17152.8770,0.0000,59.3620,189.7090
064794,4,2020,2020/12/31,UCBI,17794.3740,0.0000,77.3730,197.4440
064794,1,2021,2021/03/31,UCBI,18556.9080,0.0000,93.8560,186.2470
064794,2,2021,2021/06/30,UCBI,18895.7230,0.0000,92.2650,181.6090
064794,3,2021,2021/09/30,UCBI,19481.1570,0.0000,95.4190,187.7700
064794,4,2021,2021/12/31,UCBI,20946.7710,0.0000,66.2230,180.9030
064794,1,2022,2022/03/31,UCBI,24374.2000,0.0000,60.4040,213.7660
064979,1,2020,2020/03/31,PPBI,11976.2090,500.0000,31.5650,130.5040
064979,2,2020,2020/06/30,PPBI,20517.0740,0.0000,-139.4150,151.0410
064979,3,2020,2020/09/30,PPBI,19844.2400,0.0000,90.5150,207.6080
064979,4,2020,2020/12/31,PPBI,19736.5440,10.0000,89.9360,199.0160
064979,1,2021,2021/03/31,PPBI,20173.2980,0.0000,90.9290,192.6880
064979,2,2021,2021/06/30,PPBI,20529.4860,0.0000,131.6430,192.3360
064979,3,2021,2021/09/30,PPBI,21005.2110,0.0000,122.8550,201.9570
064979,4,2021,2021/12/31,PPBI,21094.4290,558.0000,115.3960,200.7020
064979,1,2022,2022/03/31,PPBI,21622.2960,0.0000,89.6370,192.3060
065003,4,2019,2020/03/31,FRFC,344.7720,21.7950,0.8110,3.5150
065003,1,2020,2020/06/30,FRFC,445.7960,0.4500,1.3160,4.4340
065003,2,2020,2020/09/30,FRFC,391.3800,0.9550,0.5910,4.2450
065003,3,2020,2020/12/31,FRFC,415.8400,1.6210,0.7850,4.2030
065003,4,2020,2021/03/31,FRFC,425.0730,14.8290,0.7140,3.7780
065003,1,2021,2021/06/30,FRFC,420.4640,1.4300,0.9540,3.9700
065003,2,2021,2021/09/30,FRFC,437.9450,1.8250,0.3500,4.1540
065003,3,2021,2021/12/31,FRFC,456.6890,2.1700,1.3440,3.9600
065003,4,2021,2022/03/31,FRFC,470.6850,44.0700,1.0230,4.0770
065050,1,2020,2020/03/31,GLBZ,380.5000,20.0000,0.3430,3.7530
065050,2,2020,2020/06/30,GLBZ,418.2000,37.3670,-0.1260,3.5650
065050,3,2020,2020/09/30,GLBZ,430.9220,37.3670,1.2320,3.6050
065050,4,2020,2020/12/31,GLBZ,419.4860,29.9120,0.7100,3.7520
065050,1,2021,2021/03/31,GLBZ,436.7240,31.2440,0.7000,3.4080
065050,2,2021,2021/06/30,GLBZ,432.7740,25.2370,0.5710,3.5700
065050,3,2021,2021/09/30,GLBZ,432.8150,20.0000,1.1300,3.9630
065050,4,2021,2021/12/31,GLBZ,442.0660,10.0000,0.6920,3.7910
065050,1,2022,2022/03/31,GLBZ,437.4450,10.0000,0.2520,3.1700
065106,1,2020,2020/03/31,OZK,24565.8100,3.8210,16.3670,297.4300
065106,2,2020,2020/06/30,OZK,26380.4090,9.2770,65.2040,288.7240
065106,3,2020,2020/09/30,OZK,26888.3080,4.9940,138.4920,292.7120
065106,4,2020,2020/12/31,OZK,27162.5960,8.0130,156.1170,302.0560
065106,1,2021,2021/03/31,OZK,27276.8920,5.9360,192.2530,296.1810
065106,2,2021,2021/06/30,OZK,26605.9380,8.4490,195.7070,291.8400
065106,3,2021,2021/09/30,OZK,26143.3670,7.7350,170.9980,288.6480
065106,4,2021,2021/12/31,OZK,26530.4300,6.1150,193.9630,309.6720
065106,1,2022,2022/03/31,OZK,26562.3530,756.3470,168.9130,293.9360
065136,1,2020,2020/03/31,PPBN,,,0.5330,6.1690
065136,2,2020,2020/06/30,PPBN,,,0.8430,5.9970
065136,3,2020,2020/09/30,PPBN,573.7460,,0.5730,6.1600
065136,4,2020,2020/12/31,PPBN,860.5140,0.0000,2.2270,11.1340
065136,1,2021,2021/03/31,PPBN,910.7080,,1.3400,8.4630
065136,2,2021,2021/06/30,PPBN,933.1100,,1.3170,8.4590
065136,3,2021,2021/09/30,PPBN,953.1840,,2.2100,8.8000
065136,4,2021,2021/12/31,PPBN,1015.8630,0.0000,0.3500,8.2820
065136,1,2022,2022/03/31,PPBN,1015.1240,,1.7660,8.4120
065176,1,2020,2020/03/31,EVBN,1524.8110,12.5720,0.2450,19.1610
065176,2,2020,2020/06/30,EVBN,2065.9400,56.3850,0.5630,21.3080
065176,3,2020,2020/09/30,EVBN,2056.9930,4.4140,5.1500,22.9560
065176,4,2020,2020/12/31,EVBN,2044.1150,13.1190,6.8500,22.9780
065176,1,2021,2021/03/31,EVBN,2144.2650,5.6820,6.4850,22.5360
065176,2,2021,2021/06/30,EVBN,2160.2030,5.0800,8.3520,23.9940
065176,3,2021,2021/09/30,EVBN,2152.0580,4.0160,9.3860,24.4590
065176,4,2021,2021/12/31,EVBN,2210.6400,15.9320,7.7030,25.4380
065176,1,2022,2022/03/31,EVBN,2240.7340,6.4760,6.2510,21.9480
065228,1,2020,2020/03/31,UMPQ,27540.3820,346.2450,-1821.5630,308.1330
065228,2,2020,2020/06/30,UMPQ,29645.2480,398.4140,58.9880,361.5970
065228,3,2020,2020/09/30,UMPQ,29437.4410,388.0280,158.6290,374.3350
065228,4,2020,2020/12/31,UMPQ,29235.1750,1140.3840,147.5260,379.6120
065228,1,2021,2021/03/31,UMPQ,30036.6800,420.4020,142.6390,346.5110
065228,2,2021,2021/06/30,UMPQ,30284.9650,480.3020,154.4340,331.8260
065228,3,2021,2021/09/30,UMPQ,30891.4790,467.7600,143.9450,317.4730
065228,4,2021,2021/12/31,UMPQ,30640.9360,492.2470,117.1420,324.0540
065228,1,2022,2022/03/31,UMPQ,30637.1260,499.5390,121.4980,318.5680
065230,1,2020,2020/03/31,TRCY,1462.7640,0.0000,3.5260,16.5390
065230,2,2020,2020/06/30,TRCY,1678.9840,0.0000,4.1620,16.5350
065230,3,2020,2020/09/30,TRCY,1729.0370,0.0000,4.4130,17.9280
065230,4,2020,2020/12/31,TRCY,1796.4140,0.0000,4.6340,18.4360
065230,1,2021,2021/03/31,TRCY,1911.9880,0.0000,3.5590,16.5830
065230,2,2021,2021/06/30,TRCY,1948.4860,0.0000,4.2920,17.5370
065230,3,2021,2021/09/30,TRCY,2012.2070,0.0000,5.6070,18.8080
065230,4,2021,2021/12/31,TRCY,2054.4990,0.0000,4.7840,18.0580
065230,1,2022,2022/03/31,TRCY,2075.4640,0.0000,4.2560,17.7140
065467,1,2020,2020/03/31,FCCY,1610.8690,94.1250,4.7040,18.8360
065467,2,2020,2020/06/30,FCCY,1740.9500,107.2500,4.9860,19.8160
065467,3,2020,2020/09/30,FCCY,1844.0300,105.8670,6.8060,22.3650
065467,4,2020,2020/12/31,FCCY,1806.9090,9.8250,8.1970,22.6710
065467,1,2021,2021/03/31,FCCY,1806.2310,0.0000,6.8550,21.0360
065467,2,2021,2021/06/30,FCCY,1789.2450,0.0000,7.0440,19.5980
065467,3,2021,2021/09/30,FCCY,1910.5400,0.0000,7.2700,20.0050
065548,1,2020,2020/03/31,CAC,4594.5390,326.7220,16.8930,51.6160
065548,2,2020,2020/06/30,CAC,4959.0160,245.9980,13.6920,51.2380
065548,3,2020,2020/09/30,CAC,5153.7930,210.0550,20.9690,51.3630
065548,4,2020,2020/12/31,CAC,4898.7450,162.4390,22.8420,53.4730
065548,1,2021,2021/03/31,CAC,5089.2790,186.4080,24.6360,50.6030
065548,2,2021,2021/06/30,CAC,5152.0690,170.4130,22.6620,47.5860
065548,3,2021,2021/09/30,CAC,5502.9020,211.5520,18.6430,48.4780
065548,4,2021,2021/12/31,CAC,5500.3560,211.6080,20.7000,51.5520
065548,1,2022,2022/03/31,CAC,5420.4150,237.6680,21.0560,48.6830
065689,1,2020,2020/03/31,MBWM,3657.3870,183.2700,13.1770,44.4840
065689,2,2020,2020/06/30,MBWM,4314.3790,187.5270,10.7380,48.1480
065689,3,2020,2020/09/30,MBWM,4420.6100,157.0170,13.1920,48.9000
065689,4,2020,2020/12/31,MBWM,4437.3440,138.3650,17.7410,51.9530
065689,1,2021,2021/03/31,MBWM,4710.3540,181.3100,17.5790,48.2480
065689,2,2021,2021/06/30,MBWM,4757.4140,229.7370,22.3350,50.3300
065689,3,2021,2021/09/30,MBWM,4964.4120,259.8500,18.5820,51.4560
065689,4,2021,2021/12/31,MBWM,5257.7490,291.4630,15.2200,49.6800
065689,1,2022,2022/03/31,MBWM,5175.8990,288.6240,14.3200,45.1590
065796,1,2020,2020/03/31,MOFG,4763.9090,129.4890,-4.1730,57.5180
065796,2,2020,2020/06/30,MOFG,5230.9630,162.2240,14.2580,55.0210
065796,3,2020,2020/09/30,MOFG,5330.7080,183.8930,-17.5520,54.6180
065796,4,2020,2020/12/31,MOFG,5556.6480,273.8740,20.7890,56.0660
065796,1,2021,2021/03/31,MOFG,5737.3120,175.7850,27.4750,56.0010
065796,2,2021,2021/06/30,MOFG,5749.2150,212.2610,22.1970,53.9630
065796,3,2021,2021/09/30,MOFG,5875.4230,187.5080,20.8240,54.3650
065796,4,2021,2021/12/31,MOFG,6025.1280,212.4300,18.9820,54.6480
065796,1,2022,2022/03/31,MOFG,5960.2140,181.1930,17.3370,53.4560
065884,1,2020,2020/03/31,SBBX,2080.2360,196.1450,6.6150,24.6580
065924,1,2020,2020/03/31,CSBB,810.0410,40.6050,3.0740,9.1730
065924,2,2020,2020/06/30,CSBB,965.1790,43.8650,3.2270,9.3680
065924,3,2020,2020/09/30,CSBB,987.9780,41.6450,3.4760,9.5770
065924,4,2020,2020/12/31,CSBB,1031.6320,38.4730,3.3190,9.8870
065924,1,2021,2021/03/31,CSBB,1110.1570,39.6650,3.5750,9.4460
065924,2,2021,2021/06/30,CSBB,1128.9220,38.4750,3.3990,8.8580
065924,3,2021,2021/09/30,CSBB,1111.6960,38.1300,3.5900,9.5650
065924,4,2021,2021/12/31,CSBB,1144.2390,37.4760,2.8400,8.9570
065924,1,2022,2022/03/31,CSBB,1135.0030,38.8930,3.3390,8.8830
065924,2,2022,2022/06/30,CSBB,1126.7780,,3.9830,9.7820
065958,1,2020,2020/03/31,CFFI,1877.2920,18.3910,4.6160,31.5230
065958,2,2020,2020/06/30,CFFI,1983.2040,22.6480,4.6900,35.4080
065958,3,2020,2020/09/30,CFFI,2080.8510,60.4810,9.1520,40.7560
065958,4,2020,2020/12/31,CFFI,2086.3100,21.6880,10.7610,44.6060
065958,1,2021,2021/03/31,CFFI,2168.6380,23.9260,9.4520,37.1190
065958,2,2021,2021/06/30,CFFI,2168.6440,23.5700,10.5260,36.9600
065958,3,2021,2021/09/30,CFFI,2209.4080,37.0060,10.0540,35.6430
065958,4,2021,2021/12/31,CFFI,2264.5210,35.9070,8.0500,32.8460
065958,1,2022,2022/03/31,CFFI,2301.8430,32.4340,7.3220,28.9600
066098,1,2020,2020/03/31,VSBN,363.0760,0.0000,0.6920,3.9440
066155,1,2020,2020/03/31,NWFL,1242.2910,50.5670,3.5600,13.4840
066155,2,2020,2020/06/30,NWFL,1354.5410,57.4300,1.8670,13.2420
066155,3,2020,2020/09/30,NWFL,1842.1070,69.2940,6.1730,19.3480
066155,4,2020,2020/12/31,NWFL,1851.8640,63.3030,6.7660,20.0900
066155,1,2021,2021/03/31,NWFL,2009.8360,73.8200,6.8130,19.2690
066155,2,2021,2021/06/30,NWFL,2025.5640,88.8600,7.2480,19.7040
066155,3,2021,2021/09/30,NWFL,2053.6910,80.5690,8.7740,20.4920
066155,4,2021,2021/12/31,NWFL,2068.5040,63.7990,8.0250,19.8380
066155,1,2022,2022/03/31,NWFL,2077.6980,65.4490,8.9820,20.6850
066158,1,2020,2020/03/31,OVLY,1156.6350,0.0000,3.6130,11.8430
066158,2,2020,2020/06/30,OVLY,1464.8800,0.0000,3.4350,12.4740
066158,3,2020,2020/09/30,OVLY,1449.0510,0.0000,4.9890,12.9570
066158,4,2020,2020/12/31,OVLY,1511.4780,1.1990,5.7060,13.6490
066158,1,2021,2021/03/31,OVLY,1665.3940,0.0000,5.6980,13.6530
066158,2,2021,2021/06/30,OVLY,1764.4640,0.0000,5.1770,13.6500
066158,3,2021,2021/09/30,OVLY,1856.7590,0.0000,6.1920,14.8470
066158,4,2021,2021/12/31,OVLY,1964.4780,1.3720,4.6100,12.9280
066158,1,2022,2022/03/31,OVLY,1946.0190,0.0000,3.0040,12.3690
066201,1,2020,2020/03/31,KISB,953.2080,68.2630,1.5660,12.0030
066201,2,2020,2020/06/30,KISB,1048.4480,63.4690,2.6100,12.9840
066201,3,2020,2020/09/30,KISB,1046.9670,65.0070,1.9930,12.1010
066201,4,2020,2020/12/31,KISB,1106.6090,80.3930,3.1100,12.7200
066201,1,2021,2021/03/31,KISB,1140.3710,73.9190,3.1440,12.7130
066201,2,2021,2021/06/30,KISB,1159.3280,67.6610,2.9630,13.2960
066201,3,2021,2021/09/30,KISB,1196.6790,67.3440,2.6780,12.6330
066201,4,2021,2021/12/31,KISB,1232.7780,80.3500,2.4480,12.0280
066201,1,2022,2022/03/31,KISB,1237.8550,69.2480,3.0510,12.5220
066210,1,2020,2020/03/31,LCNB,1636.2800,0.0000,5.7720,20.1740
066210,2,2020,2020/06/30,LCNB,1735.3320,0.0000,6.1850,19.2760
066210,3,2020,2020/09/30,LCNB,1725.6150,0.0000,5.1780,19.6000
066210,4,2020,2020/12/31,LCNB,1745.8840,12.0000,7.0250,20.2500
066210,1,2021,2021/03/31,LCNB,1818.3210,0.0000,6.3970,19.0000
066210,2,2021,2021/06/30,LCNB,1856.6700,0.0000,6.4900,19.7430
066210,3,2021,2021/09/30,LCNB,1884.2520,0.0000,5.8440,19.1300
066210,4,2021,2021/12/31,LCNB,1903.6290,5.0000,6.8540,19.2330
066210,1,2022,2022/03/31,LCNB,1899.6300,24.7460,5.4740,18.6720
066235,1,2020,2020/03/31,HOPE,16021.4340,0.0000,32.4150,180.1320
066235,2,2020,2020/06/30,HOPE,17169.0620,0.0000,36.5240,156.3010
066235,3,2020,2020/09/30,HOPE,16733.7670,0.0000,39.7440,155.2020
066235,4,2020,2020/12/31,HOPE,17106.6640,163.6890,33.6080,153.1440
066235,1,2021,2021/03/31,HOPE,17198.8600,0.0000,57.6520,147.0970
066235,2,2021,2021/06/30,HOPE,17469.6270,0.0000,71.5300,151.2800
066235,3,2021,2021/09/30,HOPE,17799.0260,0.0000,75.4110,153.4830
066235,4,2021,2021/12/31,HOPE,17889.0610,312.6780,70.6790,158.2660
066235,1,2022,2022/03/31,HOPE,17803.8140,0.0000,81.9890,158.0580
066285,1,2020,2020/03/31,HFWA,5587.3000,11.7920,12.8310,61.5580
066285,2,2020,2020/06/30,HFWA,6562.3590,24.4440,-7.0750,61.8330
066285,3,2020,2020/09/30,HFWA,6685.8890,29.0430,19.1130,60.7330
066285,4,2020,2020/12/31,HFWA,6615.3180,35.6830,28.3110,65.9070
066285,1,2021,2021/03/31,HFWA,7028.3920,36.5030,30.4460,62.4130
066285,2,2021,2021/06/30,HFWA,7105.6720,46.4290,40.1530,64.3070
066285,3,2021,2021/09/30,HFWA,7259.0380,44.0960,25.5890,61.2700
066285,4,2021,2021/12/31,HFWA,7432.4120,50.8390,24.3190,59.4270
066285,1,2022,2022/03/31,HFWA,7483.8140,49.0690,23.3390,57.1320
066286,2,2020,2020/03/31,TSBK,1323.1010,0.0000,6.2740,17.8110
066286,3,2020,2020/06/30,TSBK,1521.6420,0.0000,7.6750,18.5120
066286,4,2020,2020/09/30,TSBK,1565.9780,0.0000,7.9910,18.3010
066286,1,2021,2020/12/31,TSBK,1588.4050,0.0000,9.1730,18.5110
066286,2,2021,2021/03/31,TSBK,1699.2440,0.0000,8.9020,18.2430
066286,3,2021,2021/06/30,TSBK,1740.4600,0.0000,8.8100,18.1250
066286,4,2021,2021/09/30,TSBK,1792.1800,0.0000,7.5430,17.2240
066286,1,2022,2021/12/31,TSBK,1831.2750,0.0000,6.8740,16.7760
066286,2,2022,2022/03/31,TSBK,1877.4700,0.0000,6.6430,16.6010
066288,1,2020,2020/03/31,MPB,2299.7510,18.0000,4.4680,26.5010
066288,2,2020,2020/06/30,MPB,2922.3650,213.9370,8.5150,29.6990
066288,3,2020,2020/09/30,MPB,3052.9350,203.8420,7.4360,31.2740
066288,4,2020,2020/12/31,MPB,2998.9480,125.6170,10.9200,37.9020
066288,1,2021,2021/03/31,MPB,3382.0380,377.7530,11.4790,33.8800
066288,2,2021,2021/06/30,MPB,3461.7920,266.8890,11.9230,36.3810
066288,3,2021,2021/09/30,MPB,3453.1870,70.0000,12.0590,36.1700
066288,4,2021,2021/12/31,MPB,4689.4250,70.2710,0.5900,38.3450
066288,1,2022,2022/03/31,MPB,4667.1740,70.0000,13.9190,43.3820
066313,1,2020,2020/03/31,OPOF,1065.2770,4.8170,1.3660,13.2640
066313,2,2020,2020/06/30,OPOF,1221.2450,7.9720,2.9270,13.6220
066313,3,2020,2020/09/30,OPOF,1256.0930,6.2810,1.1610,13.3930
066313,4,2020,2020/12/31,OPOF,1226.1910,7.2190,0.4560,14.0650
066313,1,2021,2021/03/31,OPOF,1257.6380,6.2040,3.5820,15.1120
066313,2,2021,2021/06/30,OPOF,1274.8110,12.2390,2.1090,13.3970
066313,3,2021,2021/09/30,OPOF,1311.6260,4.4960,2.1940,14.4210
066313,4,2021,2021/12/31,OPOF,1338.1550,5.0160,1.8510,14.2070
066313,1,2022,2022/03/31,OPOF,1325.3850,3.5280,2.3380,13.9850
066336,1,2020,2020/03/31,TSBA,472.9500,27.0000,0.4540,
066336,2,2020,2020/06/30,TSBA,507.3780,21.0000,0.5380,
066336,3,2020,2020/09/30,TSBA,527.1100,21.0000,0.7280,
066336,4,2020,2020/12/31,TSBA,532.7320,18.0000,1.0040,23.7200
066336,1,2021,2021/03/31,TSBA,568.8810,18.0000,1.1250,
066336,2,2021,2021/06/30,TSBA,563.8280,3.0000,1.3520,
066336,3,2021,2021/09/30,TSBA,586.8430,3.0000,2.0130,
066336,4,2021,2021/12/31,TSBA,581.1360,0.0000,0.9800,24.6560
066336,1,2022,2022/03/31,TSBA,594.1920,0.0000,1.0850,
066355,1,2020,2020/03/31,FXNC,816.4120,0.0000,2.0810,10.2670
066355,2,2020,2020/06/30,FXNC,942.0900,0.0000,2.7710,10.0180
066355,3,2020,2020/09/30,FXNC,942.7330,0.0000,2.1400,10.5060
066355,4,2020,2020/12/31,FXNC,950.9320,0.0000,3.9150,10.2450
066355,1,2021,2021/03/31,FXNC,1028.1300,0.0000,3.0050,10.2010
066355,2,2021,2021/06/30,FXNC,1024.5930,0.0000,4.3000,10.4800
066355,3,2021,2021/09/30,FXNC,1355.7890,0.0000,2.9600,12.9790
066355,4,2021,2021/12/31,FXNC,1389.4370,0.0000,2.6800,13.6340
066355,1,2022,2022/03/31,FXNC,1417.6620,0.0000,4.6150,13.7350
066394,1,2020,2020/03/31,PFIS,2543.7720,164.1500,5.9600,27.2480
066394,2,2020,2020/06/30,PFIS,2700.4240,50.0000,8.8870,27.2350
066394,3,2020,2020/09/30,PFIS,2805.6620,50.0000,9.8350,27.8220
066394,4,2020,2020/12/31,PFIS,2883.8020,62.0580,9.4930,27.5500
066394,1,2021,2021/03/31,PFIS,2995.4690,51.9800,12.1560,26.9730
066394,2,2021,2021/06/30,PFIS,2997.7360,0.0000,10.0490,26.1670
066394,3,2021,2021/09/30,PFIS,3233.5250,0.0000,10.7430,27.6110
066394,4,2021,2021/12/31,PFIS,3369.4830,2.1560,20.5690,38.9400
066394,1,2022,2022/03/31,PFIS,3352.8010,0.0000,11.4630,27.9880
066453,1,2020,2020/03/31,COFS,1398.4900,0.0000,3.8790,16.9800
066453,2,2020,2020/06/30,COFS,1545.0790,0.0000,5.4810,17.8310
066453,3,2020,2020/09/30,COFS,1828.9840,0.0000,4.6130,21.7490
066453,4,2020,2020/12/31,COFS,1919.3420,0.0390,4.9120,20.7000
066453,1,2021,2021/03/31,COFS,2070.1030,0.0000,7.5100,20.6470
066453,2,2021,2021/06/30,COFS,2120.9320,0.0000,5.9450,20.2670
066453,3,2021,2021/09/30,COFS,2277.1800,0.0000,6.9120,21.4720
066453,4,2021,2021/12/31,COFS,2366.6820,50.0000,6.1310,20.9870
066453,1,2022,2022/03/31,COFS,2376.7780,0.0000,6.4760,21.6750
066504,1,2020,2020/03/31,CBAN,1510.0480,0.0000,1.9310,19.8360
066504,2,2020,2020/06/30,CBAN,1777.5680,0.0000,2.8090,20.2570
066504,3,2020,2020/09/30,CBAN,1759.4460,0.0000,3.9830,22.3800
066504,4,2020,2020/12/31,CBAN,1763.9740,0.0000,5.9070,23.9700
066504,1,2021,2021/03/31,CBAN,1799.0460,0.0000,6.5800,23.9300
066504,2,2021,2021/06/30,CBAN,1755.5180,0.0000,5.3540,23.3290
066504,3,2021,2021/09/30,CBAN,2512.5810,0.0000,5.9450,28.4630
066504,4,2021,2021/12/31,CBAN,2691.7150,5.3130,5.2750,31.2410
066504,1,2022,2022/03/31,CBAN,2686.7880,0.0000,6.4850,29.3650
066597,1,2020,2020/03/31,FUSB,788.5650,10.9990,1.1090,11.6940
066597,2,2020,2020/06/30,FUSB,845.7470,10.3340,0.5220,10.7840
066597,3,2020,2020/09/30,FUSB,852.9410,10.0450,0.5470,11.3710
066597,4,2020,2020/12/31,FUSB,890.5110,10.6970,1.3540,11.2120
066597,1,2021,2021/03/31,FUSB,926.5350,10.0170,1.2180,10.7960
066597,2,2021,2021/06/30,FUSB,946.9460,10.0170,1.2240,10.8460
066597,3,2021,2021/09/30,FUSB,956.7340,10.0370,1.0660,10.9260
066597,4,2021,2021/12/31,FUSB,958.3020,10.0460,2.2180,10.8520
066597,1,2022,2022/03/31,FUSB,968.6460,10.0620,1.7610,10.2100
105538,1,2020,2020/03/31,BSRR,2670.4690,103.4610,10.2750,32.1570
105538,2,2020,2020/06/30,BSRR,3110.0440,204.4490,10.8100,31.8970
105538,3,2020,2020/09/30,BSRR,3199.6180,194.6570,13.5240,36.1490
105538,4,2020,2020/12/31,BSRR,3220.7420,182.0380,11.9140,35.8000
105538,1,2021,2021/03/31,BSRR,3326.0370,56.5270,14.8640,36.2880
105538,2,2021,2021/06/30,BSRR,3272.0480,70.5350,15.6660,34.7040
105538,3,2021,2021/09/30,BSRR,3442.7390,92.5530,13.9760,35.1530
105538,4,2021,2021/12/31,BSRR,3371.0140,108.8460,12.6930,34.9990
105538,1,2022,2022/03/31,BSRR,3418.8540,107.7600,10.1400,31.1120
105547,1,2020,2020/03/31,BCS1,,,,
105547,2,2020,2020/06/30,BCS1,1357015.0000,4994.0000,1886.0000,12712.0000
105547,3,2020,2020/09/30,BCS1,,,,
105547,4,2020,2020/12/31,BCS1,1423007.0000,14023.0000,2243.0000,12475.0000
105547,1,2021,2021/03/31,BCS1,,,,
105547,2,2021,2021/06/30,BCS1,1469956.0000,15285.0000,4605.0000,12586.0000
105547,3,2021,2021/09/30,BCS1,,,,
105547,4,2021,2021/12/31,BCS1,1437754.0000,17291.0000,3029.0000,11786.0000
